country,iso2c,iso3c,year,gdp_pc_ppp,region,income
Antigua and Barbuda,AG,ATG,1990,12996.0453528789,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,1989,NA,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,1988,NA,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,1987,NA,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,1986,NA,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,1985,NA,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,1984,NA,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,1983,NA,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,1982,NA,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,1981,NA,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,1980,NA,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,2004,21628.6836541675,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,2006,26949.4085821346,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,2005,23484.8001051691,Latin America & Caribbean,High income
Antigua and Barbuda,AG,ATG,2000,19318.8965779721,Latin America & Caribbean,High income
Arab World,1A,ARB,2015,14285.2519648099,Aggregates,Aggregates
Arab World,1A,ARB,2012,16069.9412026037,Aggregates,Aggregates
Arab World,1A,ARB,1999,9337.30641616453,Aggregates,Aggregates
Arab World,1A,ARB,1998,9147.21019240603,Aggregates,Aggregates
Arab World,1A,ARB,1984,NA,Aggregates,Aggregates
Arab World,1A,ARB,2017,14424.4784120975,Aggregates,Aggregates
Arab World,1A,ARB,2016,13811.3766646627,Aggregates,Aggregates
Arab World,1A,ARB,2002,10132.1058354514,Aggregates,Aggregates
Arab World,1A,ARB,2014,15771.5788079928,Aggregates,Aggregates
Arab World,1A,ARB,2013,15993.7428542785,Aggregates,Aggregates
Arab World,1A,ARB,1986,NA,Aggregates,Aggregates
Arab World,1A,ARB,1983,NA,Aggregates,Aggregates
Arab World,1A,ARB,2006,12990.6349587553,Aggregates,Aggregates
Arab World,1A,ARB,2005,12177.0994910231,Aggregates,Aggregates
Arab World,1A,ARB,2004,11463.2460983361,Aggregates,Aggregates
Arab World,1A,ARB,2003,10445.9609587411,Aggregates,Aggregates
Arab World,1A,ARB,2018,15506.5716439223,Aggregates,Aggregates
Arab World,1A,ARB,2001,10117.3901857774,Aggregates,Aggregates
Arab World,1A,ARB,2000,9924.82261318477,Aggregates,Aggregates
Arab World,1A,ARB,1985,NA,Aggregates,Aggregates
Arab World,1A,ARB,1987,NA,Aggregates,Aggregates
Arab World,1A,ARB,2011,15207.1297032501,Aggregates,Aggregates
Arab World,1A,ARB,2010,14648.8279481093,Aggregates,Aggregates
Arab World,1A,ARB,1980,NA,Aggregates,Aggregates
Arab World,1A,ARB,2008,14258.9269217031,Aggregates,Aggregates
Arab World,1A,ARB,2022,17925.6530176816,Aggregates,Aggregates
Arab World,1A,ARB,2021,16001.6305710559,Aggregates,Aggregates
Arab World,1A,ARB,2020,14279.0453787255,Aggregates,Aggregates
Arab World,1A,ARB,2019,15682.9701121946,Aggregates,Aggregates
Arab World,1A,ARB,1991,7111.09180913573,Aggregates,Aggregates
Arab World,1A,ARB,2007,13589.1118351357,Aggregates,Aggregates
Arab World,1A,ARB,1990,6794.46159710757,Aggregates,Aggregates
Arab World,1A,ARB,1989,NA,Aggregates,Aggregates
Arab World,1A,ARB,1988,NA,Aggregates,Aggregates
Arab World,1A,ARB,1992,7539.18800593037,Aggregates,Aggregates
Arab World,1A,ARB,1982,NA,Aggregates,Aggregates
Arab World,1A,ARB,2009,14085.8001413896,Aggregates,Aggregates
Arab World,1A,ARB,1993,7743.18596177609,Aggregates,Aggregates
Arab World,1A,ARB,1996,8418.75854746029,Aggregates,Aggregates
Arab World,1A,ARB,1995,8089.28917436339,Aggregates,Aggregates
Arab World,1A,ARB,1994,7923.55741178261,Aggregates,Aggregates
Arab World,1A,ARB,1981,NA,Aggregates,Aggregates
Arab World,1A,ARB,1997,8811.14789840444,Aggregates,Aggregates
Argentina,AR,ARG,2021,26300.274261175,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1980,NA,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2017,23385.0740904917,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2015,19899.1499275245,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2014,19487.4181748868,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2013,19928.989490167,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2012,19430.4178068112,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2011,19104.9909405228,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2010,17847.6110373178,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2009,16182.0753477677,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2008,17276.7570886806,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2020,22393.3479575353,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2019,23516.826198088602,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2018,24410.3919063335,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2004,12117.6797423098,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2016,20105.761359796,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2000,11499.9828002518,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1999,11463.8533083263,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1998,11835.6769869109,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1997,11403.4807926041,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1996,10495.8392452531,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1995,9890.92470924836,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1994,10103.0297415979,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1993,9472.445099428,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1992,8667.85280386599,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1991,7960.97844018808,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1990,7158.30849157078,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1989,NA,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1988,NA,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1987,NA,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1986,NA,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1985,NA,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1984,NA,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1983,NA,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1982,NA,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,1981,NA,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2022,29597.6938429263,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2007,16455.1129801674,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2006,14843.5778659642,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2005,13464.8128470561,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2003,10933.3925491594,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2002,9953.46492880857,Latin America & Caribbean,Upper middle income
Argentina,AR,ARG,2001,11117.754923787,Latin America & Caribbean,Upper middle income
Armenia,AM,ARM,2022,19161.3700514189,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2018,12877.4937543553,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2014,9736.2349746279,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2013,9454.87852836557,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2012,8942.63537897164,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2011,7624.26772626905,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2010,7095.21267979009,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2009,6811.69247959581,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2021,15921.705281964,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2020,14706.3173043422,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2019,14975.7539538157,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2006,6072.75924479855,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2017,12066.0043093819,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2016,10570.2720413936,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2015,9756.84084836026,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2002,3282.11706337369,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2001,2844.36266367009,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2000,2530.74394657194,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1999,2376.51916946578,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1998,2239.42758318044,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1997,2039.78832278035,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1996,1921.54998904796,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1995,1766.91014761234,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1994,1591.47883514103,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1993,1440.39367766113,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1992,1491.61267174295,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1991,2476.60309205127,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1990,2760.24950024614,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1989,NA,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1988,NA,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1987,NA,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1986,NA,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1985,NA,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1984,NA,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1983,NA,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1982,NA,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1981,NA,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,1980,NA,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2007,7136.75405519953,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2005,5172.2189210295,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2004,4377.22759682551,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2003,3836.22556768673,Europe & Central Asia,Upper middle income
Armenia,AM,ARM,2008,7827.31666746494,Europe & Central Asia,Upper middle income
Aruba,AW,ABW,2022,41649.4507917813,Latin America & Caribbean,High income
Aruba,AW,ABW,2017,37524.9284784013,Latin America & Caribbean,High income
Aruba,AW,ABW,2016,36117.5082112517,Latin America & Caribbean,High income
Aruba,AW,ABW,2018,39287.0195169703,Latin America & Caribbean,High income
Aruba,AW,ABW,2013,35901.653313159,Latin America & Caribbean,High income
Aruba,AW,ABW,2012,34095.6471714416,Latin America & Caribbean,High income
Aruba,AW,ABW,2015,35972.8664446515,Latin America & Caribbean,High income
Aruba,AW,ABW,2014,35657.2871970529,Latin America & Caribbean,High income
Aruba,AW,ABW,2008,38904.9992484644,Latin America & Caribbean,High income
Aruba,AW,ABW,2021,35696.3093722926,Latin America & Caribbean,High income
Aruba,AW,ABW,2020,28976.4635497124,Latin America & Caribbean,High income
Aruba,AW,ABW,2019,39110.2761899841,Latin America & Caribbean,High income
Aruba,AW,ABW,2005,35098.7976691425,Latin America & Caribbean,High income
Aruba,AW,ABW,2004,35059.2730975712,Latin America & Caribbean,High income
Aruba,AW,ABW,2003,32507.0843148328,Latin America & Caribbean,High income
Aruba,AW,ABW,2002,31888.5087369598,Latin America & Caribbean,High income
Aruba,AW,ABW,2001,31920.2390732318,Latin America & Caribbean,High income
Aruba,AW,ABW,2000,30245.7069739274,Latin America & Caribbean,High income
Aruba,AW,ABW,1999,27765.6532576026,Latin America & Caribbean,High income
Aruba,AW,ABW,1998,27412.7551930748,Latin America & Caribbean,High income
Aruba,AW,ABW,1997,27240.8027892808,Latin America & Caribbean,High income
Aruba,AW,ABW,1996,26004.4956276389,Latin America & Caribbean,High income
Aruba,AW,ABW,1995,26254.7428037675,Latin America & Caribbean,High income
Aruba,AW,ABW,1994,25791.0431790959,Latin America & Caribbean,High income
Aruba,AW,ABW,1993,24575.6606596427,Latin America & Caribbean,High income
Aruba,AW,ABW,1992,23889.0450178625,Latin America & Caribbean,High income
Aruba,AW,ABW,1991,23099.940085342,Latin America & Caribbean,High income
Aruba,AW,ABW,1990,21732.8583148108,Latin America & Caribbean,High income
Aruba,AW,ABW,1989,NA,Latin America & Caribbean,High income
Aruba,AW,ABW,1988,NA,Latin America & Caribbean,High income
Aruba,AW,ABW,1987,NA,Latin America & Caribbean,High income
Aruba,AW,ABW,1986,NA,Latin America & Caribbean,High income
Aruba,AW,ABW,1985,NA,Latin America & Caribbean,High income
Aruba,AW,ABW,1984,NA,Latin America & Caribbean,High income
Aruba,AW,ABW,1983,NA,Latin America & Caribbean,High income
Aruba,AW,ABW,1982,NA,Latin America & Caribbean,High income
Aruba,AW,ABW,1981,NA,Latin America & Caribbean,High income
Aruba,AW,ABW,1980,NA,Latin America & Caribbean,High income
Aruba,AW,ABW,2006,35937.594655647,Latin America & Caribbean,High income
Aruba,AW,ABW,2010,33729.5119105028,Latin America & Caribbean,High income
Aruba,AW,ABW,2009,34339.9391559529,Latin America & Caribbean,High income
Aruba,AW,ABW,2011,35324.0720643325,Latin America & Caribbean,High income
Aruba,AW,ABW,2007,37768.5660142352,Latin America & Caribbean,High income
Australia,AU,AUS,2019,52673.0638176231,East Asia & Pacific,High income
Australia,AU,AUS,1980,NA,East Asia & Pacific,High income
Australia,AU,AUS,2020,53984.1246979075,East Asia & Pacific,High income
Australia,AU,AUS,2015,46263.731388772,East Asia & Pacific,High income
Australia,AU,AUS,2017,48371.1409956585,East Asia & Pacific,High income
Australia,AU,AUS,2016,47260.1529933747,East Asia & Pacific,High income
Australia,AU,AUS,2011,42022.7392158859,East Asia & Pacific,High income
Australia,AU,AUS,2018,50183.6898127634,East Asia & Pacific,High income
Australia,AU,AUS,1981,NA,East Asia & Pacific,High income
Australia,AU,AUS,2007,36653.8417179443,East Asia & Pacific,High income
Australia,AU,AUS,2006,34846.7156302418,East Asia & Pacific,High income
Australia,AU,AUS,2005,33036.5834770249,East Asia & Pacific,High income
Australia,AU,AUS,2004,31763.7960926854,East Asia & Pacific,High income
Australia,AU,AUS,2003,30121.8184177337,East Asia & Pacific,High income
Australia,AU,AUS,2002,29032.4909555888,East Asia & Pacific,High income
Australia,AU,AUS,2001,27645.8140289701,East Asia & Pacific,High income
Australia,AU,AUS,2000,26541.6653208437,East Asia & Pacific,High income
Australia,AU,AUS,1999,25485.39144594,East Asia & Pacific,High income
Australia,AU,AUS,1998,24378.2453109245,East Asia & Pacific,High income
Australia,AU,AUS,1997,23124.9639117233,East Asia & Pacific,High income
Australia,AU,AUS,1996,22132.1929034356,East Asia & Pacific,High income
Australia,AU,AUS,1995,21038.6667853022,East Asia & Pacific,High income
Australia,AU,AUS,1994,20170.7847643535,East Asia & Pacific,High income
Australia,AU,AUS,1993,19216.3066487676,East Asia & Pacific,High income
Australia,AU,AUS,1992,18253.9697600814,East Asia & Pacific,High income
Australia,AU,AUS,1991,17835.8304564765,East Asia & Pacific,High income
Australia,AU,AUS,1990,17381.2252724823,East Asia & Pacific,High income
Australia,AU,AUS,1989,NA,East Asia & Pacific,High income
Australia,AU,AUS,1988,NA,East Asia & Pacific,High income
Australia,AU,AUS,1987,NA,East Asia & Pacific,High income
Australia,AU,AUS,1986,NA,East Asia & Pacific,High income
Australia,AU,AUS,1985,NA,East Asia & Pacific,High income
Australia,AU,AUS,1984,NA,East Asia & Pacific,High income
Australia,AU,AUS,1983,NA,East Asia & Pacific,High income
Australia,AU,AUS,1982,NA,East Asia & Pacific,High income
Australia,AU,AUS,2022,65871.7715157769,East Asia & Pacific,High income
Australia,AU,AUS,2021,58182.3369477501,East Asia & Pacific,High income
Australia,AU,AUS,2012,42863.3483169945,East Asia & Pacific,High income
Australia,AU,AUS,2014,46903.770304139,East Asia & Pacific,High income
Australia,AU,AUS,2013,45930.8505081503,East Asia & Pacific,High income
Australia,AU,AUS,2008,37532.9990434133,East Asia & Pacific,High income
Australia,AU,AUS,2010,39372.8511038542,East Asia & Pacific,High income
Australia,AU,AUS,2009,40312.3951186945,East Asia & Pacific,High income
Austria,AT,AUT,2021,62968.9422311892,Europe & Central Asia,High income
Austria,AT,AUT,2017,53869.8321183556,Europe & Central Asia,High income
Austria,AT,AUT,2022,70734.9425647902,Europe & Central Asia,High income
Austria,AT,AUT,2014,48355.4977624407,Europe & Central Asia,High income
Austria,AT,AUT,2020,58523.0337816246,Europe & Central Asia,High income
Austria,AT,AUT,2019,60354.9279422121,Europe & Central Asia,High income
Austria,AT,AUT,2018,56636.4953030542,Europe & Central Asia,High income
Austria,AT,AUT,2010,41740.1149241758,Europe & Central Asia,High income
Austria,AT,AUT,2009,40665.5046605019,Europe & Central Asia,High income
Austria,AT,AUT,2008,41046.7900352112,Europe & Central Asia,High income
Austria,AT,AUT,2007,39193.8173640977,Europe & Central Asia,High income
Austria,AT,AUT,2006,37396.0350960866,Europe & Central Asia,High income
Austria,AT,AUT,2005,34776.6699535218,Europe & Central Asia,High income
Austria,AT,AUT,2004,33523.0204968283,Europe & Central Asia,High income
Austria,AT,AUT,2003,31962.9255331065,Europe & Central Asia,High income
Austria,AT,AUT,2002,30952.1708232398,Europe & Central Asia,High income
Austria,AT,AUT,2001,29556.403560049,Europe & Central Asia,High income
Austria,AT,AUT,2000,29214.7386484813,Europe & Central Asia,High income
Austria,AT,AUT,1999,27500.084954534,Europe & Central Asia,High income
Austria,AT,AUT,1998,26529.1815683188,Europe & Central Asia,High income
Austria,AT,AUT,1997,25294.723885165,Europe & Central Asia,High income
Austria,AT,AUT,1996,24417.66429689,Europe & Central Asia,High income
Austria,AT,AUT,1995,23588.4562990757,Europe & Central Asia,High income
Austria,AT,AUT,1994,22538.0742657382,Europe & Central Asia,High income
Austria,AT,AUT,1993,21632.3186748084,Europe & Central Asia,High income
Austria,AT,AUT,1992,21194.7573972524,Europe & Central Asia,High income
Austria,AT,AUT,1991,20522.1855149093,Europe & Central Asia,High income
